Exclude for Cover Analyses,State,Date,Block,Paddock,Plot,control Desc,Grazing,Fuelbreak/control,Spatial_arrangement,Seed Rate,Water,Species,Coating,Distance Along Transect_m,BRTE,percent BRTE,Introduced forbs,percent introduced forbs,Rock+Bare,SUM native grasses,SUM native forbs,SUM SD forb,Moss/Lichen/Crust,Litter,Rock,Bare,Height (cm),Native grass count (low data quality),BRTE count,Biomass of strip,Fuel Continuity of strip,Cover of strip,Notes,Notes about Plot 8 alternative experiment - refer to map if needed,sqrt(BRTE),1/var sqrt BRTE,Residual sqrt(BRTE),1/var percent BRTE,Residual percent BRTE,Residual Sqrt(BRTE count),1/var Height,Residual Sqrt(Introduced forbs),1/var Bare+Rock,Residual Rock+Bare
,NV,6/19/2019,three,8,mix high,,Ungrazed,greenstrip,mix,high,no water,na,C,7,73,78.07486631,15,16.04278075,12,0.5,0,5,0,0.5,0,12,39,1,38,5,5,5,,,8.544003745,0.274048306,2.904292304,0.002688175,20.33000558,-0.145578117,0.013893113,0.062130463,0.002079164,-32.31206466
,NV,6/19/2019,three,8,mix high,,Ungrazed,greenstrip,mix,high,no water,na,UC,49,25,43.10344828,33,56.89655172,47,0,0,0,0,1,0,47,42,0,31,5,5,4,,,5,0.274048306,-0.639711441,0.002688175,-14.64141245,-0.742227757,0.013893113,1.933709763,0.002079164,2.687935339
,NV,6/19/2019,three,8,mono high,,Ungrazed,greenstrip,mono,high,no water,ELTR,C,6,80,80,5,5,5,0,0,15,0,1,0,5,40,0,148,5,5,5,,,8.94427191,0.274048306,3.304560469,0.002688175,22.25513927,5.85553294,0.013893113,-1.574784906,0.002079164,-39.31206466
,NV,6/18/2019,three,8,mono low,,Ungrazed,greenstrip,mono,low,no water,POSE,C,6,22,73.33333333,4,13.33333333,75,1,0,3,0,1,0,75,16,1,33,2,4,3,,,4.69041576,0.274048306,-0.949295681,0.002688175,15.58847261,-0.565429474,0.013893113,-1.810852883,0.002079164,30.68793534
,NV,6/4/2019,one,2,C3W,C3W,Spring,control,na,na,na,na,na,,70,79.54545455,15,17.04545455,18,2,0,1,0,0.5,0,18,29,1,44,5,5,4,,,8.366600265,0.476449874,2.921160415,0.003546768,24.78579445,1.042417781,0.019227796,-0.448924081,0.002942134,-28.93069133
,NV,6/4/2019,one,2,mono high,,Spring,greenstrip,mono,high,no water,POFE,C,14,27,62.79069767,15,34.88372093,63,1,0,0,0,0.5,0,63,27,0,12,4,5,5,,,5.196152423,0.476449874,-0.352574803,0.003546768,7.129279748,-2.403255111,0.019227796,-0.368601609,0.002942134,17.82839248
,NV,6/7/2019,two,4,C1,C1,Spring,control,na,na,na,na,na,,30,58.82352941,18,35.29411765,54,3,0,0,0.5,1,0,54,35,2,39,4,5,5,,,5.477225575,0.476449874,0.031785724,0.003546768,4.063869311,0.654166199,0.019227796,-0.07926674,0.002942134,7.069308672
,NV,6/8/2019,two,4,mono high,,Spring,greenstrip,mono,high,no water,POSE,C,2,24,61.53846154,10,25.64102564,67,5,0,0,0,0.5,1,66,29,7,56,4,5,5,,,4.898979486,0.476449874,-0.64974774,0.003546768,5.877043612,1.615958047,0.019227796,-1.079307295,0.002942134,21.82839248
,NV,6/9/2019,two,5,mix high,,Fall,greenstrip,mix,high,no water,na,C,54,25,35.97122302,27,38.84892086,36.5,16,0.5,1,0,0.5,0.5,36,32,24,43,4,5,5,,,5,0.373068786,-0.891278475,0.002739843,-22.68248851,0.222420961,0.019162182,0.89781898,0.002363358,-7.046235351
,NV,6/10/2019,two,5,mix low,,Fall,greenstrip,mix,low,no water,na,C,6,24,34.28571429,28,40,35.5,17,0,1,0,1,0.5,35,40,34,69,4,5,5,,,4.898979486,0.373068786,-0.992298989,0.002739843,-24.36799725,1.9716063,0.019162182,0.99316918,0.002363358,-8.046235351
,NV,6/11/2019,two,6,C6,C6,Ungrazed,control,na,na,na,na,na,,27,51.92307692,17,32.69230769,52.5,0,6,2,0,2,0.5,52,25,0,53,4,5,5,,,5.196152423,0.274048306,-0.810978449,0.002688175,-7.386927014,0.45185158,0.013893113,-0.013457365,0.002079164,11.25
,NV,6/11/2019,three,7,herbicide,,Fall,herbicide,na,na,no water,na,na,10,2,25,3,37.5,96,0,1,2,0.5,2,1,95,6,0,3,1,1,1,BRTE count taken in 25x25cm corner,,1.414213562,0.373068786,-0.609273344,0.002739843,-4.048365149,0.582181878,0.019162182,-1.778054522,0.002363358,9.08640166
,NV,n/a,three,7,mix low,,Fall,greenstrip,mix,low,no water,na,C,45,19,51.35135135,18,48.64864865,69,0,0,0,0,0.5,1,68,31,0,47,5,5,4,can't read date of data collection,,4.358898944,0.373068786,-1.532379531,0.002739843,-7.30236018,0.520637037,0.019162182,-0.055692755,0.002363358,25.45376465
,NV,6/15/2019,three,7,mono low,,Fall,greenstrip,mono,low,no water,ELEL,C,17,30,57.69230769,20,38.46153846,54,1,0.5,0.5,0,0.5,0,54,25,0,14,4,5,4,5+ large Poa at 18m,,5.477225575,0.373068786,-0.4140529,0.002739843,-0.96140384,-2.593360177,0.019162182,0.173802512,0.002363358,10.45376465
,NV,6/18/2019,three,8,mono low,,Ungrazed,greenstrip,mono,low,no water,VUMI,C,10,28,65.11627907,13,30.23255814,63,0,0,2,0,0.5,0,63,20,0,35,3,5,4,,,5.291502622,0.274048306,-0.348208819,0.002688175,7.371418343,-0.393912337,0.013893113,-0.205301608,0.002079164,18.68793534
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,POSE,C,2,60,75.94936709,17,21.51898734,27,2,0,0,0,0.5,3,24,29,1,36,5,5,4,,,7.745966692,0.476449874,2.197239467,0.003546768,20.28794916,0.132643273,0.019227796,-0.11847933,0.002942134,-18.17160752
,NV,6/1/2019,one,1,C5W,C5W,Fall,control,na,na,na,na,na,na,38,52.77777778,21,29.16666667,34.5,12,0,1,0,0.5,0.5,34,23,7,13,3,4,4,,,6.164414003,0.373068786,0.260441347,0.002739843,-2.560817793,-2.892906066,0.019162182,-0.07591949,0.002363358,-2.277777778
,NV,6/2/2019,one,1,mix low,,Fall,greenstrip,mix,low,no water,na,UC,6,42,58.33333333,21,29.16666667,34,8,0,1,0.5,0.5,2,32,24,7,31,4,5,5,Great Basin Wild Rye 32.5m,,6.480740698,0.373068786,0.589462223,0.002739843,-0.320378198,-0.767253201,0.019162182,0.284242252,0.002363358,-9.546235351
,NV,6/7/2019,two,4,C6,C6,Spring,control,na,na,na,na,na,,58,71.60493827,16,19.75308642,25,2,0,5,0,1,0,25,20,1,79,4,5,5,started using new quadrat,,7.615773106,0.476449874,2.170333255,0.003546768,16.84527817,3.297362618,0.019227796,-0.321907427,0.002942134,-21.93069133
,NV,6/9/2019,two,5,C4E,C4E,Fall,control,na,na,na,na,na,,19,28.35820896,48,71.64179104,39,0,0,0,0,1,0,39,24,0,24,5,5,5,,,4.358898944,0.373068786,-1.545073712,0.002739843,-26.98038662,-1.599477856,0.019162182,2.269708045,0.002363358,2.222222222
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,VUMI,UC,58,63,75,14,16.66666667,22,6,0,1,0,1,1,21,29,8,44,5,5,5,,,7.937253933,0.373068786,2.045975458,0.002739843,16.34628847,0.298232017,0.019162182,-0.556676056,0.002363358,-21.54623535
,NV,6/10/2019,two,6,mono low,,Ungrazed,greenstrip,mono,low,no water,POFE,C,6,55,66.26506024,19,22.89156627,23,0,0,9,0,1,0,23,32,0,72,5,5,5,,,7.416198487,0.274048306,1.776487046,0.002688175,8.520199514,2.175289254,0.013893113,0.54804606,0.002079164,-21.31206466
,NV,6/10/2019,two,6,mono low,,Ungrazed,greenstrip,mono,low,no water,POSE,UC,46,24,43.63636364,23,41.81818182,51,6,1,1,0,1,2,49,37,5,45,5,5,5,,,4.898979486,0.274048306,-0.740731955,0.002688175,-14.10849709,0.398211812,0.013893113,0.98497864,0.002079164,6.687935339
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,ELEL,C,58,33,72.52747253,12,26.37362637,61,0,0,0.5,0,0.5,1,60,27,0,34,5,5,4,,,5.744562647,0.373068786,-0.146715828,0.002739843,13.873761,-0.504065669,0.019162182,-0.834231827,0.002363358,17.45376465
,NV,6/19/2019,three,8,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,UC,50,77,83.69565217,5,5.434782609,14,0,0,10,0,1,0,14,42,0,48,5,5,5,,,8.774964387,0.274048306,3.135252946,0.002688175,25.95079145,0.61821111,0.013893113,-1.574784906,0.002079164,-30.31206466
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,VUMI,C,2,62,78.48101266,15,18.98734177,27,0,0,2,0.5,0.5,0,27,29,0,21,4,5,5,,,7.874007874,0.274048306,2.234296433,0.002688175,20.73615193,-1.727416425,0.013893113,0.062130463,0.002079164,-17.31206466
,NV,6/22/2019,three,9,mix low,,Spring,greenstrip,mix,low,no water,na,UC,46,27,38.57142857,43,61.42857143,36,0,0,0,0,1,3,33,46,0,54,5,5,4,,,5.196152423,0.476449874,-0.352574803,0.003546768,-17.08998936,1.481112502,0.019227796,2.315853569,0.002942134,-9.171607517
,NV,6/21/2019,three,9,mono high water,,Spring,greenstrip,mono,high,water,ELEL,UC,58,29,56.8627451,15,29.41176471,53,6,0,1,1,2,4,49,25,4,34,4,4,4,50+ sm-large poa from 59m and back extending W and NW,,5.385164807,0.476449874,-0.163562418,0.003546768,1.201327171,-0.036404832,0.019227796,-0.368601609,0.002942134,7.828392483
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,ELTR,C,7,48,60.75949367,29,36.70886076,26,0,0,2,0,2,2,24,32,0,88,5,5,5,,,6.92820323,0.476449874,1.379476005,0.003546768,5.098075744,3.513474793,0.019227796,1.143579852,0.002942134,-19.17160752
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,POSE,C,11,39,68.42105263,16,28.07017544,49,1,0,1,0,1,1,48,25,1,31,5,5,4,,,6.244997998,0.476449874,0.696270773,0.003546768,12.75963471,-0.299592364,0.019227796,-0.241584955,0.002942134,3.828392483
,NV,5/31/2019,one,1,mono high water,,Fall,greenstrip,mono,high,water,POFE,C,46,19,54.28571429,15,42.85714286,70.5,0,0,1,1,1,0.5,70,17,0,35,3,3,4,,,4.358898944,0.373068786,-1.532379531,0.002739843,-4.367997246,-0.41893778,0.019162182,-0.425350096,0.002363358,26.95376465
,NV,6/4/2019,one,2,herbicide,,Spring,herbicide,na,na,no water,na,na,50,1,7.142857143,8,57.14285714,93,0,5,0,0.5,0,2,91,13,0,3,2,2,1,3 BRTE in whole 1x1m plot; CROC and microsteris were native forbs for 50m; a lot of CROC and mystery dandelion spread throughout with Poa,,1,0.476449874,-0.934258546,0.003546768,-11.26075086,0.153927898,0.019227796,-1.869973122,0.002942134,18.91666667
,NV,6/7/2019,one,3,C3,C3,Ungrazed,control,na,na,na,na,na,,24,38.70967742,17,27.41935484,45,10,11,0,0,0.5,5,40,29,7,18,3,4,4,,,4.898979486,0.274048306,-1.108151386,0.002688175,-20.60032652,-2.585617622,0.013893113,-0.013457365,0.002079164,3.75
,NV,6/8/2019,two,4,mix low,,Spring,greenstrip,mix,low,no water,na,UC,54,31,64.58333333,6,12.5,58,11,0,0,0.5,1,0,58,27,8,72,4,5,5,,,5.567764363,0.476449874,0.019037137,0.003546768,8.921915407,2.617924648,0.019227796,-1.792095213,0.002942134,12.82839248
,NV,6/8/2019,two,4,mono low,,Spring,greenstrip,mono,low,no water,POFE,UC,58,31,59.04761905,17,32.38095238,53,4,0.5,0,0,2,0,53,28,0,44,4,5,5,,,5.567764363,0.476449874,0.019037137,0.003546768,3.386201121,0.765892854,0.019227796,-0.11847933,0.002942134,7.828392483
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,ELTR,UC,54,27,56.84210526,19,40,58,0.5,1,0,0,2,2,56,27,2,45,5,5,5,,,5.196152423,0.373068786,-0.695126052,0.002739843,-1.811606269,0.373186369,0.019162182,0.060565501,0.002363358,14.45376465
,NV,6/11/2019,two,6,mix low,,Ungrazed,greenstrip,mix,low,no water,na,UC,46,27,47.36842105,27,47.36842105,49.5,1,0,2,0,1,0.5,49,29,0,49,4,5,5,,,5.196152423,0.274048306,-0.443559018,0.002688175,-10.37643967,0.69000788,0.013893113,1.385299539,0.002079164,5.187935339
,NV,6/10/2019,two,6,mono high,,Ungrazed,greenstrip,mono,high,no water,ELTR,UC,50,27,46.95652174,30,52.17391304,49,0,0,0.5,0,1,1,48,28,0,59,5,5,5,,,5.196152423,0.274048306,-0.443559018,0.002688175,-10.78833899,1.371153628,0.013893113,1.666372692,0.002079164,4.687935339
,NV,6/13/2019,three,7,C1W,C1W,Fall,control,na,na,na,na,na,,20,38.0952381,32,60.95238095,53.5,0.5,0,0,0.5,1,0.5,53,28,1,31,4,5,5,,,4.472135955,0.373068786,-1.431836701,0.002739843,-17.24335748,-0.930692978,0.019162182,0.998359064,0.002363358,16.72222222
,NV,6/16/2019,three,7,mix high,,Fall,greenstrip,mix,high,no water,na,C,6,21,43.75,25,52.08333333,59,0,2,0,0,0.5,0,59,27,0,14,4,5,5,all stakes are ~10m S. of GPS points; at 6m - large Poa just outside SE corner of quad and med POFE and POSE ~1m N (video) as well as ELEL ~6m N.,,4.582575695,0.373068786,-1.30870278,0.002739843,-14.90371153,-2.593360177,0.019162182,0.701666557,0.002363358,15.45376465
,NV,n/a,three,7,mix low,,Fall,greenstrip,mix,low,no water,na,UC,6,33,58.40707965,23,40.7079646,50.5,0,0,0.5,0,0.5,0.5,50,30,0,66,5,5,4,can't read date of data collection; top posts shifted ~10m on top (W) side (similar to occurance at mono low),,5.744562647,0.373068786,-0.146715828,0.002739843,-0.246631886,1.789020841,0.019162182,0.497498081,0.002363358,6.953764649
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,ELTR,C,42,37,72.54901961,13,25.49019608,55.5,0,0.5,0.5,0,1,0.5,55,27,0,64,5,5,5,,,6.08276253,0.373068786,0.191484055,0.002739843,13.89530808,1.664982437,0.019162182,-0.692782167,0.002363358,11.95376465
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,VUMI,C,46,41,64.0625,20,31.25,42.5,0,0,3,0,1,0.5,42,29,0,48,5,5,5,,,6.403124237,0.373068786,0.511845762,0.002739843,5.408788468,0.593185667,0.019162182,0.173802512,0.002363358,-1.046235351
,NV,6/20/2019,three,8,herbicide water,,Ungrazed,herbicide,na,na,water,na,na,50,15,41.66666667,20,55.55555556,70.5,0,0,1,0,1,0.5,70,32,0,10,3,4,3,50x50cm for BRTE count (bunches); 4 sm-med poa at 53m,,3.872983346,0.274048306,0.250540838,0.002688175,-0.774306153,-0.578920989,0.013893113,0.934223191,0.002079164,-3.094033478
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,POFE,UC,50,33,49.62406015,33,49.62406015,39,0,0,0.5,0,2,4,35,33,0,22,5,5,4,,,5.744562647,0.476449874,0.195835421,0.003546768,-6.037357776,-1.176940967,0.019227796,1.502977691,0.002942134,-6.171607517
,NV,6/4/2019,one,2,mono high,,Spring,greenstrip,mono,high,no water,ELEL,C,10,22,44.89795918,27,55.10204082,59,0,0,0,0,0,0,59,39,0,5,4,5,5,,,4.69041576,0.476449874,-0.858311466,0.003546768,-10.76345874,-3.631288749,0.019227796,0.954567467,0.002942134,13.82839248
,NV,6/9/2019,two,5,C1W,C1W,Fall,control,na,na,na,na,na,,27,48.21428571,13,23.21428571,52,5,8,3,0,0,1,51,28,0,4,5,5,5,,,5.196152423,0.373068786,-0.707820233,0.002739843,-7.124309857,-4.498457341,0.019162182,-1.05294391,0.002363358,15.22222222
,NV,6/10/2019,two,5,mono high,,Fall,greenstrip,mono,high,no water,VUMI,C,18,38,72.38095238,9,17.14285714,55,4,1,0.5,0,0.5,2,53,26,1,76,5,5,5,,,6.164414003,0.373068786,0.273135528,0.002739843,13.72724085,2.382780324,0.019162182,-1.298333443,0.002363358,11.45376465
,NV,6/11/2019,two,6,mix low,,Ungrazed,greenstrip,mix,low,no water,na,C,14,34,45.94594595,38,51.35135135,33.5,0,0,2,0,0.5,0.5,33,39,0,87,5,5,5,,,5.830951895,0.274048306,0.191240454,0.002688175,-11.79891478,3.017386933,0.013893113,2.35356112,0.002079164,-10.81206466
,NV,6/13/2019,three,7,C1,C1,Fall,control,na,na,na,na,na,,17,31.48148148,36,66.66666667,53,0,0,1,0.5,0.5,2,51,30,0,27,5,5,5,,,4.123105626,0.373068786,-1.78086703,0.002739843,-23.85711409,-1.302304919,0.019162182,1.341504815,0.002363358,16.22222222
,NV,6/11/2019,three,7,kochia 2x,,Fall,greenstrip,na,na,no water,na,na,10,28,50.45045045,27,48.64864865,51.5,0,0.5,0,0,1,0.5,51,36,0,51,5,5,5,,,5.291502622,0.373068786,-0.599775853,0.002739843,-8.203261081,0.806410865,0.019162182,0.89781898,0.002363358,7.953764649
,NV,6/13/2019,three,7,mono high,,Fall,greenstrip,mono,high,no water,ELEL,UC,14,22,37.93103448,32,55.17241379,49,0,3,1,0,1,2,47,30,0,60,5,5,5,,,4.69041576,0.373068786,-1.200862715,0.002739843,-20.72267705,1.410949129,0.019162182,1.358520807,0.002363358,5.453764649
,NV,6/20/2019,three,8,C5,C5,Ungrazed,control,na,na,na,na,na,,58,69.87951807,20,24.09638554,24,0,0,5,0,1,0,24,30,0,31,5,5,5,stand of 15+ sm-large poa ~4m from SW corner,,7.615773106,0.274048306,1.608642234,0.002688175,10.56951414,-1.260493946,0.013893113,0.335572964,0.002079164,-17.25
,NV,6/17/2019,three,8,mix high water,,Ungrazed,greenstrip,mix,high,water,na,UC,14,25,81.96721312,1,3.278688525,75,0,0.5,4,0.5,2,0,75,23,0,24,3,3,3,,,5,0.274048306,-0.639711441,0.002688175,24.22235239,-1.411012635,0.013893113,-2.810852883,0.002079164,30.68793534
,NV,6/19/2019,three,8,mono high,,Ungrazed,greenstrip,mono,high,no water,POFE,C,2,70,71.06598985,21,21.31979695,9,0.5,0,7,0,0.5,0,9,38,1,72,5,5,5,20+ med-large poa at 1m; 1 med and large ELEL next to SE corner post,"tire tracks near SE side of plot; Between mix high water plot and mono high plot, there is a plot from this other experiment that is marked with metal stakes and has bare strips inbetween (herbicided?)",8.366600265,0.274048306,2.726888824,0.002688175,13.32112912,2.175289254,0.013893113,0.771722812,0.002079164,-35.31206466
,NV,6/17/2019,three,8,mono high water,,Ungrazed,greenstrip,mono,high,water,POSE,UC,46,32,55.65217391,20,34.7826087,50,3,2,0.5,0,0.5,0,50,24,3,33,4,5,4,AMTE and Mentzelia are native forbs; 15+ Poa extending N (pic),,5.65685425,0.274048306,0.017142809,0.002688175,-2.092686814,-0.565429474,0.013893113,0.661283072,0.002079164,5.687935339
,NV,6/18/2019,three,8,mono low,,Ungrazed,greenstrip,mono,low,no water,ELEL,C,2,25,65.78947368,7,18.42105263,68,0,3,3,0,2,0,68,19,0,17,2,4,4,AMTE and <1 mentzelia for native forbs,Site fell within other experiment - mowed/reduced biomass; map shows tire tracks running along SW side of (and into) plot,5,0.274048306,-0.639711441,0.002688175,8.044612957,-2.186886495,0.013893113,-1.165101572,0.002079164,23.68793534
,NV,n/a,three,9,kochia 2x,,Spring,greenstrip,na,na,no water,na,na,50,8,9.411764706,73,85.88235294,21,4,0,0,0,2,1,20,0,2,14,,,,50x50cm for BRTE counts; 10+ sm=med poa at 46m,,2.828427125,0.476449874,-2.720300101,0.003546768,-46.24965322,-2.12569934,0.019227796,4.30241879,0.002942134,-24.17160752
,NV,6/22/2019,three,9,mix high,,Spring,greenstrip,mix,high,no water,na,UC,54,33,44.5945946,36,48.64864865,33.5,4,0,1,0,0.5,0.5,33,40,2,42,5,5,4,,,5.744562647,0.476449874,0.195835421,0.003546768,-11.06682333,0.613383972,0.019227796,1.758415045,0.002942134,-11.67160752
,NV,6/21/2019,three,9,mono low,,Spring,greenstrip,mono,low,no water,VUMI,UC,46,36,55.81395349,27,41.86046512,43,0.5,0,1,0,0.5,3,40,31,0,39,5,5,4,,,6,0.476449874,0.451272775,0.003546768,0.152535562,0.377641272,0.019227796,0.954567467,0.002942134,-2.171607517
,NV,6/2/2019,one,1,mix high,,Fall,greenstrip,mix,high,no water,na,UC,14,68,76.83615819,16,18.07909605,18,3,0.5,1,0,2,0,18,25,1,45,5,5,5,,,8.246211251,0.373068786,2.354932776,0.002739843,18.18244666,0.373186369,0.019162182,-0.298333443,0.002363358,-25.54623535
,NV,6/5/2019,one,2,mix high,,Spring,greenstrip,mix,high,no water,na,C,6,23,46,27,54,58,0,0,0,0,0.5,0,58,23,0,28,4,5,5,"couldn't find markers, located by GPS",,4.795831523,0.476449874,-0.752895702,0.003546768,-9.661417927,-0.575854105,0.019227796,0.954567467,0.002942134,12.82839248
,NV,6/5/2019,one,2,mono low,,Spring,greenstrip,mono,low,no water,ELEL,C,46,25,52.63157895,9,18.94736842,60,12,1,0.5,0.5,0.5,1,59,19,7,21,4,4,4,Lomatium is native forb at 46m,,5,0.476449874,-0.548727226,0.003546768,-3.029838979,-1.284781032,0.019227796,-1.241584955,0.002942134,14.82839248
,NV,6/5/2019,one,3,C4,C4,Ungrazed,control,na,na,na,na,na,,75,85.71428571,12,13.71428571,20,0,0,0.5,0,1,0,20,40,0,66,4,5,5,,,8.660254038,0.274048306,2.653123166,0.002688175,26.40428178,1.295780095,0.013893113,-0.672461376,0.002079164,-21.25
,NV,6/5/2019,one,3,C6,C6,Ungrazed,control,na,na,na,na,na,,82,84.97409326,8,8.29015544,11.5,6,0,0.5,0,0.5,0.5,11,26,8,86,5,5,5,5 mature ELEL near C6,,9.055385138,0.274048306,3.048254266,0.002688175,25.66408933,2.445360186,0.013893113,-1.308135866,0.002079164,-29.75
,NV,6/5/2019,one,3,mono low,,Ungrazed,greenstrip,mono,low,no water,ELTR,C,58,46,57.5,28,35,28,6,0,0,0,0.5,0,28,35,3,27,5,5,4,,,6.782329983,0.274048306,1.142618542,0.002688175,-0.244860727,-1.113839698,0.013893113,1.480649739,0.002079164,-16.31206466
,NV,6/8/2019,two,4,mono low,,Spring,greenstrip,mono,low,no water,ELEL,C,6,48,57.48502994,26,31.13772455,24,7,0.5,2,0,1,0,24,30,0,67,4,5,5,,,6.92820323,0.476449874,1.379476005,0.003546768,1.823612013,2.317996045,0.019227796,0.857434558,0.002942134,-21.17160752
,NV,6/9/2019,two,5,herbicide,,Fall,herbicide,na,na,no water,na,na,50,0.5,3.225806452,15,96.77419355,93,0,0,0,0,0,3,90,10,0,4,1,1,1,4cm hole at 50m; BRTE count taken in whole 1x1m quad,,0.707106781,0.373068786,-1.316380126,0.002739843,-25.8225587,0.85013107,0.019162182,0.362878017,0.002363358,6.08640166
,NV,6/11/2019,two,6,mix high,,Ungrazed,greenstrip,mix,high,no water,na,UC,46,26,50.48543689,13,25.24271845,56,5,0.5,7,0.5,0.5,1,55,25,5,58,4,5,5,native orange moss,,5.099019514,0.274048306,-0.540691927,0.002688175,-7.259423834,1.305780986,0.013893113,-0.205301608,0.002079164,11.68793534
,NV,6/17/2019,three,8,mix high water,,Ungrazed,greenstrip,mix,high,water,na,UC,6,28,75.67567568,2,5.405405405,70,2,1,4,0.5,1,0,70,24,0,46,3,4,3,6m - ELEL ~2m N; 30+ med-large Poa from 11-17m ~5m N.,"Entire plot fell within other experiment. Between mix high water plot and mono high plot, there is a plot from this other experiment that is marked with metal stakes and has bare strips inbetween (herbicided?)",5.291502622,0.274048306,-0.348208819,0.002688175,17.93081495,0.472337863,0.013893113,-2.396639321,0.002079164,25.68793534
,NV,6/22/2019,three,9,mix low,,Spring,greenstrip,mix,low,no water,na,UC,54,20,35.71428571,35,62.5,52,1,0,0,0,0.5,2,50,40,0,36,5,5,4,,,4.472135955,0.476449874,-1.076591271,0.003546768,-19.94713221,0.132643273,0.019227796,1.674494828,0.002942134,6.828392483
,NV,6/22/2019,three,9,mix low water,,Spring,greenstrip,mix,low,water,na,UC,54,50,54.64480874,40,43.71584699,16,1,0,0.5,0,1,1,15,40,0,18,5,4,4,landed in very thick/tall patch of BRTE/SIAL in middle,,7.071067812,0.476449874,1.522340586,0.003546768,-1.016609184,-1.62471604,0.019227796,2.082970365,0.002942134,-29.17160752
,NV,6/1/2019,one,1,mono low water,,Fall,greenstrip,mono,low,water,VUMI,UC,42,40,72.07207207,15,27.02702703,53,0,0,0.5,0,0.5,0,53,20,0,21,3,5,4,,,6.32455532,0.373068786,0.433276845,0.002739843,13.41836054,-1.752441868,0.019162182,-0.425350096,0.002363358,9.453764649
,NV,6/2/2019,one,1,mix high water,,Fall,greenstrip,mix,high,water,na,C,14,78,80.41237113,13,13.40206186,11.5,5,0,1,0,0.5,0.5,11,22,5,56,4,5,5,,,8.831760866,0.373068786,2.940482391,0.002739843,21.7586596,1.14829721,0.019162182,-0.692782167,0.002363358,-32.04623535
,NV,6/4/2019,one,2,C4E,C4E,Spring,control,na,na,na,na,na,,23,57.5,8,20,69,1,8,0,0,0,1,68,23,0,12,3,4,4,,,4.795831523,0.476449874,-0.649608327,0.003546768,2.7403399,-2.126730184,0.019227796,-1.493480303,0.002942134,22.06930867
,NV,6/5/2019,one,3,mix high,,Ungrazed,greenstrip,mix,high,no water,na,C,54,29,38.15789474,20,26.31578947,32,27,0,0,0.5,0.5,0,32,26,9,64,5,5,5,,,5.385164807,0.274048306,-0.254546634,0.002688175,-19.58696599,1.69000788,0.013893113,0.661283072,0.002079164,-12.31206466
,NV,6/21/2019,three,9,C1W,C1W,Spring,control,na,na,na,na,na,,38,83.51648352,7,15.38461538,63,0,0,0.5,0,0.5,15,48,23,0,25,3,4,4,fell along W edge of ditch/old 'road',,6.164414003,0.476449874,0.718974152,0.003546768,28.75682342,-0.590831799,0.019227796,-1.676156116,0.002942134,16.06930867
,NV,6/2/2019,one,1,C2,C2,Fall,control,na,na,na,na,na,na,55,76.92307692,16,22.37762238,37,0,0,0.5,0,1,0,37,26,0,38,4,5,5,,,7.416198487,0.373068786,1.512225832,0.002739843,21.58448135,-0.334043338,0.019162182,-0.658495185,0.002363358,0.222222222
,NV,6/4/2019,one,2,mix low,,Spring,greenstrip,mix,low,no water,na,UC,54,19,70.37037037,0,0,81,1,6.5,0.5,0.5,1,1,80,15,0,9,3,4,3,ELEL and Poa ~5m North (picture),,4.358898944,0.476449874,-1.189828282,0.003546768,14.70895244,-2.867356727,0.019227796,-4.241584955,0.002942134,35.82839248
,NV,6/9/2019,two,5,C6E,C6E,Fall,control,na,na,na,na,na,,24,39.3442623,33,54.09836066,48,3,0,1,0,0.5,3,45,22,9,20,4,5,5,,,4.898979486,0.373068786,-1.00499317,0.002739843,-15.99433328,-2.026321386,0.019162182,1.086067461,0.002363358,11.22222222
,NV,6/10/2019,two,5,mono high,,Fall,greenstrip,mono,high,no water,ELTR,C,14,25,51.02040816,16,32.65306122,60,2,5,1,0,0.5,2,58,27,0,26,4,5,5,large CROC/CRAC in BRTE 10x10cm corner at 14m,,5,0.373068786,-0.891278475,0.002739843,-7.633303369,-1.23599805,0.019162182,-0.298333443,0.002363358,16.45376465
,NV,6/9/2019,two,5,mono low,,Fall,greenstrip,mono,low,no water,POSE,C,14,7,24.13793103,3,10.34482759,80,19,0,0,0,0.5,3,77,21,14,8,3,4,4,,,2.645751311,0.373068786,-3.245527164,0.002739843,-34.5157805,-3.506590439,0.019162182,-2.566282635,0.002363358,36.45376465
